winner,time,player_0_species,player_0_APM,player_0_attack,player_0_Ability,player_0_buildings,player_0_worker,player_0_nonworker,player_1_species,player_1_APM,player_1_attack,player_1_Ability,player_1_buildings,player_1_worker,player_1_nonworker
0,9.98,T,90.0,4,63,12,10,10,P,101.0,2,40,13,7,2
1,7.6,Z,96.0,1,38,7,11,13,T,195.0,23,73,11,7,10
1,2.48,P,126.0,0,10,6,4,0,Z,103.0,1,12,3,4,3
0,7.9,T,92.0,16,53,12,7,10,T,108.0,4,42,11,9,9
1,10.82,Z,96.0,3,41,7,12,10,P,140.0,6,56,14,19,5
1,7.92,Z,123.0,8,45,7,16,6,T,140.0,13,70,14,12,12
0,9.98,P,84.0,9,56,13,15,5,T,151.0,7,56,13,13,10
0,9.97,T,93.0,11,71,14,9,10,T,152.0,28,80,14,12,10
0,10.72,T,85.0,1,62,16,12,14,T,81.0,23,92,21,14,14
0,3.12,Z,107.0,1,8,2,3,2,P,120.0,4,23,7,7,0
1,9.98,P,83.0,12,29,8,6,3,P,47.0,2,26,16,7,0
1,9.98,Z,171.0,14,87,8,23,18,T,169.0,37,134,20,22,8
1,9.98,Z,128.0,11,87,16,17,17,P,114.0,5,92,30,24,8
1,3.85,T,93.0,1,13,3,5,2,P,77.0,1,22,7,8,1
1,9.98,T,108.0,2,55,14,12,9,T,98.0,6,85,19,16,8
1,6.17,P,84.0,2,18,7,6,3,T,80.0,2,35,10,7,9
1,6.3,T,145.0,0,26,6,6,6,Z,64.0,1,26,5,9,4
1,10.43,T,130.0,7,61,17,7,14,Z,71.0,6,53,8,12,13
1,6.1,P,69.0,0,14,6,4,3,P,86.0,0,27,9,13,1
0,10.27,P,91.0,1,39,18,11,0,Z,146.0,3,51,14,12,13
1,3.23,Z,83.0,1,13,1,4,4,Z,84.0,2,14,1,4,5
0,9.97,T,57.0,7,66,13,12,16,P,57.0,0,22,16,5,0
0,9.98,T,91.0,4,72,13,21,15,P,97.0,4,53,17,14,6
0,9.88,P,54.0,1,25,11,7,1,Z,39.0,0,44,7,12,14
1,9.18,P,84.0,0,62,19,18,8,T,109.0,4,77,16,16,11
0,6.23,P,84.0,1,22,9,7,2,P,96.0,7,29,10,4,3
1,3.45,T,189.0,0,15,4,6,3,T,183.0,4,27,6,8,0
0,9.98,P,137.0,19,73,13,12,5,P,113.0,1,36,15,8,4
0,4.6,Z,89.0,0,13,3,1,6,P,49.0,0,22,8,13,1
0,7.27,P,81.0,0,30,9,13,5,T,77.0,5,41,11,6,8
0,3.6,T,90.0,0,12,4,5,2,P,61.0,0,15,8,6,1
0,8.48,T,115.0,5,50,10,15,11,T,118.0,9,47,8,8,6
1,8.27,Z,148.0,8,46,4,5,20,P,114.0,8,70,15,29,4
1,9.92,Z,85.0,9,54,6,12,16,Z,99.0,7,51,9,12,9
1,6.73,T,69.0,0,22,8,7,1,P,81.0,0,23,9,8,2
1,2.0,Z,111.0,0,6,3,3,0,Z,250.0,0,7,1,4,1
0,9.98,P,112.0,4,74,25,23,5,Z,115.0,27,91,22,16,11
1,5.33,Z,73.0,3,27,2,11,7,Z,89.0,5,28,6,8,7
0,9.98,Z,111.0,3,55,11,12,16,T,109.0,13,72,18,9,16
1,6.18,Z,83.0,2,32,3,12,9,T,241.0,12,62,7,23,3
1,6.07,Z,50.0,0,28,6,9,9,Z,109.0,0,34,3,7,7
0,3.38,Z,116.0,0,13,3,6,2,T,196.0,1,20,4,7,0
0,9.98,P,102.0,2,58,16,16,4,Z,77.0,3,46,11,7,8
1,3.92,Z,88.0,0,17,5,5,5,T,111.0,6,24,7,6,3
1,4.62,P,85.0,0,20,6,9,1,Z,71.0,1,15,3,3,4
1,7.45,T,203.0,15,68,10,14,7,T,160.0,13,55,8,10,9
1,9.97,Z,102.0,15,49,7,9,16,P,94.0,23,75,13,15,9
1,5.15,T,76.0,0,32,5,10,1,T,96.0,5,44,9,10,5
0,5.67,T,191.0,8,38,9,8,4,T,77.0,0,18,9,4,2
0,7.2,P,75.0,0,26,12,10,2,T,99.0,0,50,14,18,7
0,9.98,T,115.0,0,43,20,8,4,Z,100.0,0,37,9,8,10
0,7.52,T,104.0,0,49,16,12,4,T,92.0,0,20,9,5,1
1,3.95,P,136.0,1,20,6,7,1,P,57.0,2,18,7,4,1
1,9.98,T,87.0,21,61,9,8,3,Z,136.0,3,62,16,11,17
1,7.8,T,123.0,2,39,9,13,2,T,92.0,11,35,10,5,3
0,7.88,T,128.0,6,66,13,10,8,P,182.0,7,47,11,14,4
1,9.98,P,85.0,30,94,16,11,4,T,191.0,18,124,18,37,13
0,3.2,Z,132.0,0,10,3,4,3,T,290.0,0,14,3,8,1
0,7.3,P,181.0,8,59,15,22,5,P,86.0,28,64,13,13,5
0,9.98,T,180.0,54,201,17,29,6,Z,184.0,27,134,19,27,26
1,9.98,T,48.0,0,54,18,20,2,T,92.0,0,60,24,5,13
0,8.55,P,99.0,13,54,17,15,4,T,85.0,10,64,22,16,7
0,7.93,P,93.0,2,34,7,11,6,P,53.0,3,34,9,11,5
0,5.98,Z,211.0,13,47,3,10,15,Z,114.0,8,41,5,13,12
1,7.5,P,117.0,7,32,7,8,4,T,139.0,24,68,13,13,6
0,9.47,Z,173.0,14,100,14,32,19,T,242.0,47,135,20,19,15
1,9.97,Z,60.0,7,52,8,13,7,Z,79.0,2,50,10,19,7
0,4.27,T,114.0,1,17,6,5,0,P,71.0,1,20,7,7,2
0,9.98,Z,125.0,12,93,15,21,19,T,103.0,21,121,16,25,17
1,6.7,T,114.0,12,43,9,10,4,T,170.0,2,41,10,6,9
1,2.8,P,151.0,0,15,5,8,0,T,85.0,0,9,3,5,1
1,7.23,Z,74.0,20,49,4,7,14,Z,74.0,0,31,8,7,11
0,9.98,Z,89.0,6,69,13,15,14,P,116.0,1,54,14,14,4
0,9.97,Z,93.0,4,53,13,9,9,P,78.0,0,56,21,13,9
0,9.98,P,75.0,12,70,22,15,3,P,96.0,3,51,18,14,6
1,6.03,P,132.0,0,32,18,10,1,T,121.0,20,52,10,6,8
1,9.98,Z,97.0,11,50,8,11,12,T,154.0,25,89,11,18,5
1,9.02,P,116.0,0,35,13,10,4,T,109.0,17,54,12,6,7
0,5.32,Z,108.0,0,19,3,6,7,Z,92.0,3,21,5,6,6
1,5.47,T,75.0,1,15,8,1,4,Z,57.0,0,26,4,10,8
1,9.55,T,81.0,2,48,17,7,7,Z,70.0,1,45,10,13,8
1,5.7,P,120.0,1,25,9,9,2,P,94.0,4,23,6,7,2
1,9.98,T,105.0,21,67,13,9,5,Z,145.0,7,52,6,12,8
0,8.47,T,177.0,15,86,14,18,5,P,71.0,10,49,13,12,6
0,5.18,T,90.0,0,36,11,9,5,T,56.0,1,25,6,6,1
0,3.87,T,90.0,7,20,7,4,1,P,61.0,0,16,3,9,2
1,9.97,Z,67.0,1,49,6,15,11,P,112.0,14,62,12,17,11
1,9.98,Z,116.0,0,63,10,20,11,P,54.0,0,46,21,16,4
0,9.58,Z,123.0,9,59,11,10,10,T,123.0,11,75,9,17,16
1,9.32,T,111.0,0,32,7,8,4,P,83.0,0,23,16,3,4
1,9.88,P,121.0,3,46,14,7,5,T,156.0,4,71,19,13,18
0,9.95,P,38.0,0,40,18,10,2,Z,117.0,0,41,4,9,15
0,9.98,Z,103.0,0,51,9,17,9,T,109.0,1,47,13,8,1
1,9.98,Z,73.0,0,43,5,15,7,P,114.0,3,46,11,14,7
0,9.98,P,104.0,2,47,12,16,6,P,124.0,3,58,15,23,6
0,10.95,T,119.0,21,123,17,21,16,P,122.0,22,97,23,28,8
1,7.35,P,113.0,12,53,11,16,4,Z,78.0,3,40,5,14,6
0,9.98,T,187.0,51,150,18,33,12,Z,167.0,23,123,15,23,26
1,1.78,T,76.0,1,7,1,3,0,Z,68.0,8,9,0,1,0
1,3.6,P,111.0,1,14,5,6,1,T,82.0,1,16,5,7,1
1,9.97,P,100.0,0,47,18,16,6,Z,51.0,10,47,8,9,7
1,9.52,P,91.0,7,35,8,8,5,T,116.0,17,83,12,14,14
1,3.42,T,180.0,3,21,7,5,4,Z,166.0,0,17,3,7,6
0,9.98,T,144.0,13,90,15,19,17,P,116.0,3,57,17,14,7
0,9.98,T,132.0,18,91,20,19,12,Z,74.0,6,65,10,15,13
0,8.13,P,107.0,0,54,17,17,7,P,108.0,2,46,12,14,6
0,9.97,P,66.0,7,48,15,13,5,T,112.0,0,64,16,16,13
1,9.98,Z,215.0,42,152,13,23,40,T,186.0,35,147,19,32,16
0,3.7,P,55.0,0,10,4,2,1,T,94.0,3,14,6,4,0
0,2.73,T,70.0,0,14,3,8,1,T,80.0,0,5,4,1,0
0,9.98,T,95.0,11,79,11,12,10,P,126.0,22,76,17,8,8
0,2.75,T,188.0,0,6,2,2,1,T,175.0,0,12,4,7,0
0,3.1,P,79.0,0,8,4,4,0,P,70.0,0,8,5,3,0
1,10.15,T,147.0,32,99,21,10,12,Z,94.0,10,80,15,20,14
0,9.98,P,81.0,8,49,17,12,7,T,69.0,0,32,18,6,0
0,7.82,T,99.0,0,39,11,12,3,Z,101.0,0,22,3,5,6
0,3.32,P,143.0,0,19,9,10,0,P,93.0,9,21,4,6,1
0,8.33,Z,125.0,4,59,11,18,12,Z,129.0,10,57,8,14,12
1,7.23,P,145.0,15,53,9,14,6,Z,159.0,26,60,2,6,17
0,7.07,T,131.0,10,53,11,13,8,P,122.0,2,33,10,5,6
0,5.15,Z,152.0,9,31,4,6,10,P,162.0,6,33,9,10,3
1,10.8,T,170.0,37,130,18,28,20,T,114.0,25,105,17,22,17
0,4.2,Z,70.0,6,20,4,5,3,Z,69.0,4,20,4,4,4
1,8.1,T,141.0,7,74,17,16,11,T,91.0,8,59,15,9,11
1,3.22,T,66.0,0,12,4,5,2,Z,113.0,0,12,2,2,6
1,3.95,Z,98.0,0,9,3,4,2,T,81.0,0,16,6,4,0
1,9.98,Z,90.0,0,51,12,10,14,T,58.0,1,48,9,11,9
0,10.17,P,80.0,2,53,15,18,8,T,89.0,0,36,15,6,5
1,9.73,T,33.0,0,22,10,7,4,T,88.0,3,37,17,8,6
1,9.98,P,94.0,20,60,14,10,3,T,80.0,4,56,11,10,8
1,8.82,Z,153.0,3,56,10,11,17,Z,95.0,9,63,8,18,17
1,9.98,Z,165.0,7,65,5,21,14,T,142.0,28,107,24,21,7
0,6.32,T,82.0,5,33,8,9,3,P,152.0,5,44,7,16,4
1,4.82,Z,80.0,5,26,2,9,7,T,82.0,14,40,6,9,2
1,6.95,P,97.0,4,32,11,9,6,T,108.0,1,53,14,17,9
1,9.98,Z,178.0,9,72,11,17,16,T,86.0,19,101,20,17,6
1,9.98,Z,150.0,5,83,15,14,17,P,141.0,15,64,16,16,7
1,6.93,Z,71.0,8,42,3,12,11,Z,99.0,14,50,6,11,14
1,9.98,T,128.0,15,72,14,8,10,Z,130.0,1,60,13,14,15
0,10.18,Z,97.0,0,47,8,15,8,P,112.0,6,54,16,13,9
1,9.27,T,136.0,9,75,15,23,10,Z,184.0,8,83,16,20,13
0,8.12,P,116.0,18,67,16,22,4,T,97.0,12,64,18,14,2
1,7.58,T,115.0,2,33,11,6,6,T,92.0,7,47,10,7,10
0,9.98,Z,87.0,23,91,15,21,9,P,79.0,12,54,21,8,4
0,9.98,P,135.0,16,92,19,32,5,T,131.0,15,101,21,17,9
0,8.2,T,82.0,2,54,17,14,8,Z,105.0,4,44,9,10,9
0,7.53,Z,99.0,4,27,3,6,9,P,119.0,5,37,12,9,5
1,10.15,T,105.0,7,65,16,13,13,P,107.0,9,62,18,15,4
1,10.28,Z,152.0,4,52,9,12,8,P,61.0,18,53,15,10,6
1,6.5,Z,88.0,4,35,6,9,9,P,62.0,2,31,8,10,3
1,4.2,P,65.0,0,13,9,3,1,P,60.0,0,11,5,4,1
0,5.68,T,147.0,12,60,11,15,7,Z,120.0,0,33,5,15,5
1,7.33,T,117.0,4,35,6,10,8,T,48.0,16,57,12,15,8
0,9.98,Z,87.0,8,60,12,18,14,P,91.0,44,98,19,12,5
0,9.05,P,142.0,7,78,18,26,7,P,121.0,1,48,13,21,5
0,7.42,P,52.0,0,17,8,3,2,P,82.0,0,38,14,12,4
0,6.63,P,72.0,4,35,10,16,3,Z,75.0,0,29,5,8,8
1,8.6,T,112.0,16,69,15,7,11,T,87.0,12,70,12,7,14
0,4.35,P,123.0,0,22,8,10,1,Z,121.0,5,23,1,9,5
0,7.22,Z,157.0,10,43,5,7,15,Z,125.0,16,42,3,3,15
1,5.92,Z,121.0,0,18,7,3,5,T,119.0,12,46,6,13,2
0,9.98,T,172.0,26,95,17,16,9,T,199.0,31,87,20,8,8
0,9.98,T,144.0,5,96,24,25,11,P,207.0,27,92,21,14,6
0,9.98,Z,108.0,11,63,9,13,15,T,84.0,21,73,15,13,12
0,6.5,Z,74.0,6,26,3,5,9,Z,95.0,1,29,5,8,10
0,6.8,P,71.0,8,32,6,14,1,T,112.0,4,30,10,6,4
0,2.43,Z,111.0,0,6,2,4,0,Z,63.0,0,8,1,3,4
1,9.98,T,90.0,0,32,14,2,0,P,86.0,0,27,11,7,4
1,7.03,Z,61.0,9,47,8,12,10,Z,91.0,17,50,4,11,10
0,4.68,T,199.0,0,29,5,10,6,T,80.0,0,25,10,7,3
1,5.12,T,180.0,10,45,7,10,6,T,151.0,0,27,10,10,3
1,3.85,T,115.0,3,21,6,5,3,T,152.0,5,24,7,6,3
0,5.4,P,47.0,0,12,10,1,0,P,64.0,0,17,6,5,2
1,6.33,P,72.0,0,20,13,6,0,P,83.0,4,22,7,4,2
1,6.98,Z,48.0,4,27,1,7,12,P,162.0,2,35,14,8,5
1,8.6,T,105.0,0,33,13,10,2,P,61.0,3,33,11,8,4
1,9.98,T,177.0,21,117,18,30,17,P,137.0,7,86,24,23,5
0,9.62,Z,122.0,3,61,11,14,15,T,99.0,10,71,16,13,3
0,9.98,Z,113.0,9,67,10,17,15,T,148.0,11,103,20,22,26
1,0.83,Z,108.0,0,4,0,3,1,T,118.0,0,1,1,0,0
0,9.97,Z,104.0,0,46,12,10,8,T,83.0,1,45,15,10,7
1,9.58,P,88.0,1,32,16,11,4,T,132.0,2,36,11,7,9
1,9.98,T,62.0,19,61,16,7,3,Z,63.0,7,42,5,5,12
0,8.03,T,110.0,5,60,16,12,12,Z,169.0,0,58,9,16,15
0,9.98,Z,128.0,7,70,9,25,11,P,100.0,13,69,17,20,7
0,3.53,Z,82.0,0,9,2,3,3,T,94.0,0,14,4,7,2
0,10.32,Z,123.0,0,36,5,9,11,P,75.0,11,39,13,4,6
0,8.53,P,159.0,14,71,15,20,3,T,86.0,2,54,19,10,10
0,3.53,Z,68.0,2,16,3,7,3,P,103.0,0,11,4,5,1
0,7.05,T,45.0,4,44,10,11,9,Z,115.0,0,34,7,19,4
0,6.77,Z,96.0,7,46,6,12,9,T,102.0,9,35,3,9,3
1,9.98,T,160.0,30,132,14,26,9,Z,216.0,27,127,18,31,24
1,9.98,T,122.0,8,76,22,12,13,P,127.0,19,67,13,22,8
1,5.47,P,65.0,1,13,7,4,1,P,72.0,8,33,12,6,3
0,9.98,T,154.0,22,82,11,16,12,Z,123.0,8,79,6,16,15
0,6.82,T,263.0,12,66,10,18,8,T,169.0,7,53,12,12,5
1,8.13,Z,85.0,2,51,8,13,11,P,111.0,31,88,13,24,5
0,7.5,T,69.0,2,33,13,7,4,Z,160.0,5,52,9,15,14
1,9.92,P,57.0,2,31,12,5,4,T,75.0,7,53,16,6,7
0,7.8,P,162.0,1,59,17,22,4,T,175.0,15,83,12,22,9
0,1.38,P,7.0,0,2,1,1,0,T,129.0,0,7,3,4,0
1,9.97,T,96.0,32,91,14,18,2,Z,116.0,16,74,15,18,11
0,2.97,T,144.0,0,9,4,0,2,P,89.0,0,16,6,9,1
1,5.42,P,101.0,1,34,13,14,1,T,187.0,3,35,10,7,5
1,2.42,T,216.0,0,14,4,7,0,Z,53.0,0,8,1,4,2
1,0.38,T,63.0,0,0,0,0,0,Z,150.0,0,2,0,1,1
0,9.93,T,158.0,13,92,19,12,21,Z,175.0,12,64,12,14,14
0,9.98,Z,118.0,21,94,12,17,14,T,130.0,9,76,17,9,8
0,10.75,P,108.0,2,80,36,18,4,Z,73.0,10,51,9,8,12
1,9.65,T,97.0,2,68,19,15,7,T,206.0,7,79,18,25,11
0,10.88,P,75.0,9,58,13,9,9,Z,125.0,4,52,10,12,15
0,9.12,Z,102.0,8,54,9,10,13,T,112.0,16,86,18,12,12
1,9.98,T,93.0,1,50,20,9,7,Z,117.0,7,61,12,14,14
1,7.58,P,107.0,3,26,14,4,4,T,66.0,0,59,10,10,3
0,3.43,T,199.0,5,22,5,8,1,T,151.0,5,23,5,8,2
0,5.37,Z,78.0,4,23,1,9,5,T,88.0,3,24,9,6,2
0,6.1,T,110.0,12,40,9,8,4,T,122.0,3,34,9,4,6
0,5.75,T,136.0,5,44,7,19,1,Z,94.0,2,26,4,7,5
1,7.68,T,81.0,1,34,12,7,4,T,100.0,1,36,12,15,2
0,9.98,Z,99.0,3,54,15,17,9,T,129.0,9,79,15,17,7
1,10.17,Z,86.0,4,40,10,7,12,P,86.0,12,52,14,14,3
0,9.02,Z,157.0,6,73,13,18,9,T,143.0,15,106,17,15,17
0,9.73,Z,101.0,11,64,12,16,14,T,137.0,23,105,17,19,10
1,5.53,Z,120.0,8,37,7,9,10,Z,158.0,1,35,5,5,10
0,6.9,T,176.0,14,64,10,17,10,P,88.0,4,33,12,5,3
0,7.95,T,85.0,17,55,11,7,10,P,78.0,6,59,17,23,4
0,6.63,T,111.0,27,57,7,7,9,T,122.0,18,46,7,7,4
0,7.92,P,185.0,12,69,15,24,5,Z,89.0,9,46,10,12,7
0,7.27,T,170.0,23,75,17,11,9,Z,141.0,9,47,6,13,9
0,6.07,T,105.0,7,34,8,7,7,T,84.0,1,25,5,6,4
0,10.58,Z,97.0,10,83,12,12,22,T,83.0,11,54,8,7,8
1,8.27,P,90.0,6,61,16,17,6,Z,84.0,4,41,4,10,11
0,6.38,Z,170.0,8,57,9,18,8,P,194.0,0,41,12,17,6
0,5.3,Z,151.0,12,30,3,4,9,T,161.0,35,70,8,12,8
0,5.63,T,220.0,2,35,12,9,4,Z,99.0,2,40,6,13,8
1,9.95,T,95.0,4,66,20,13,10,T,96.0,4,75,22,19,12
0,9.97,T,54.0,0,48,19,5,6,T,104.0,0,46,18,10,5
0,9.98,T,109.0,18,85,17,10,11,Z,152.0,21,61,7,9,15
1,10.6,Z,122.0,10,87,18,19,19,T,185.0,28,116,17,23,12
1,7.93,T,117.0,19,83,16,16,9,T,157.0,15,91,17,22,8
1,10.32,T,145.0,6,96,23,21,15,P,123.0,34,86,17,12,5
1,6.28,Z,147.0,3,44,8,14,8,T,173.0,4,42,14,5,10
1,4.35,T,194.0,0,27,6,5,4,T,134.0,0,19,8,5,3
0,9.98,P,128.0,36,85,19,16,5,T,162.0,55,127,15,14,18
0,9.98,Z,92.0,10,37,3,10,8,P,137.0,6,36,10,3,3
1,6.75,T,103.0,8,52,8,16,4,T,101.0,12,51,9,11,7
0,7.25,P,102.0,0,36,11,12,3,Z,128.0,0,41,12,14,5
0,5.1,T,78.0,2,26,9,8,4,P,123.0,8,32,6,12,4
0,4.03,T,117.0,1,23,6,6,2,Z,84.0,0,18,4,6,5
0,9.0,Z,76.0,6,26,6,3,9,Z,82.0,6,47,4,12,12
1,10.62,T,125.0,0,70,18,13,13,P,108.0,9,77,24,21,8
0,2.88,P,135.0,0,10,5,4,1,T,189.0,1,12,3,6,1
1,2.72,P,196.0,1,14,4,9,0,Z,130.0,0,7,2,3,1
1,9.98,P,73.0,11,65,21,19,4,P,90.0,1,49,23,19,3
0,6.63,Z,109.0,19,52,2,6,17,Z,178.0,16,46,1,7,18
1,9.98,T,228.0,17,94,21,26,8,Z,101.0,9,50,9,12,10
1,9.97,Z,107.0,2,60,10,16,19,T,133.0,13,83,20,16,6
1,5.87,T,85.0,26,53,8,9,3,P,132.0,4,27,5,6,2
1,9.98,Z,101.0,5,61,10,17,13,P,214.0,11,83,17,30,10
0,8.45,Z,147.0,18,66,6,12,20,Z,183.0,19,67,4,18,16
0,4.33,T,126.0,0,30,6,12,3,Z,64.0,3,27,5,9,8
0,0.67,Z,91.0,0,2,0,1,1,T,121.0,0,2,1,1,0
0,9.98,Z,140.0,10,62,11,13,11,T,165.0,7,121,24,22,11
0,1.88,T,183.0,0,6,1,5,0,T,171.0,0,4,2,2,0
1,9.98,T,85.0,0,56,14,8,10,T,172.0,17,72,19,11,4
1,9.97,T,62.0,4,43,11,5,4,P,140.0,2,55,21,15,2
1,8.73,P,90.0,5,23,9,6,2,P,44.0,1,28,13,7,3
0,7.85,T,136.0,11,75,15,17,10,P,104.0,1,48,18,16,4
0,9.52,Z,108.0,7,67,8,14,13,P,120.0,1,35,18,5,7
1,7.33,T,174.0,5,64,15,22,9,T,132.0,6,70,16,23,9
0,2.12,Z,88.0,0,8,2,5,1,P,149.0,0,9,4,5,0
1,9.98,T,69.0,7,46,18,5,4,P,86.0,7,48,15,8,7
1,9.98,P,63.0,1,48,19,11,8,T,106.0,0,43,11,6,5
0,5.4,T,181.0,4,32,7,11,2,T,175.0,10,36,9,10,2
1,10.33,Z,82.0,3,42,8,9,9,Z,64.0,4,56,9,11,17
0,7.2,Z,162.0,8,52,6,18,11,P,97.0,2,44,16,17,1
0,9.98,Z,197.0,5,62,12,16,15,T,90.0,8,69,14,9,16
1,9.98,T,114.0,13,51,11,11,8,T,153.0,35,97,14,17,11
0,8.23,Z,148.0,10,59,7,19,12,T,209.0,17,77,18,13,10
1,4.4,T,112.0,0,12,5,5,0,T,67.0,0,22,8,5,3
0,10.2,T,151.0,29,118,19,19,21,Z,158.0,33,100,12,20,14
1,10.82,Z,144.0,12,74,8,19,17,P,124.0,24,96,25,29,3
1,8.02,T,87.0,6,46,13,9,7,T,148.0,10,55,14,8,10
0,1.52,P,120.0,0,7,3,4,0,P,148.0,0,7,2,5,0
0,4.6,P,58.0,1,25,11,7,3,Z,50.0,1,13,1,2,7
0,6.23,P,157.0,4,41,10,15,3,T,161.0,2,49,11,16,4
1,5.67,T,93.0,9,35,7,6,1,P,78.0,5,28,3,10,3
1,3.22,Z,196.0,0,12,3,5,3,T,101.0,0,18,3,7,3
1,8.85,T,90.0,11,79,15,13,15,T,169.0,1,70,16,21,8
1,5.23,P,179.0,5,35,8,12,2,P,208.0,6,31,7,10,1
0,9.95,T,63.0,2,64,10,16,3,Z,47.0,3,53,11,10,14
1,9.98,T,155.0,15,120,21,22,15,Z,124.0,5,94,17,26,20
1,5.23,T,106.0,5,33,9,8,4,T,129.0,6,32,9,7,3
1,10.32,Z,92.0,5,50,8,17,10,T,130.0,0,44,17,9,6
1,3.8,Z,46.0,0,11,3,2,3,Z,100.0,0,10,2,3,4
1,3.37,Z,98.0,0,13,3,5,3,Z,58.0,0,8,3,2,3
1,5.33,T,61.0,2,20,6,4,4,T,66.0,3,32,6,9,4
1,9.97,T,35.0,0,37,15,4,6,T,73.0,0,39,14,7,5
0,3.9,Z,132.0,0,12,1,2,7,Z,50.0,0,18,4,5,8
1,8.85,T,130.0,3,43,12,9,10,P,117.0,8,57,24,12,6
0,9.98,P,124.0,21,90,20,28,5,T,106.0,8,112,26,29,20
1,5.85,Z,92.0,1,28,6,8,7,Z,184.0,4,33,4,5,10
0,6.3,T,138.0,1,37,10,12,5,T,85.0,4,26,7,7,6
0,3.12,P,107.0,0,16,6,6,1,P,189.0,0,15,4,8,1
0,7.22,P,136.0,0,39,15,14,3,P,92.0,0,31,12,14,2
0,9.98,T,124.0,28,112,24,23,17,T,100.0,7,96,24,22,15
1,8.42,Z,132.0,1,61,10,21,19,T,136.0,19,71,13,16,4
0,9.98,T,143.0,2,72,19,21,12,Z,166.0,4,47,8,10,13
0,5.17,T,21.0,1,19,5,7,1,Z,94.0,0,29,5,13,3
0,6.1,T,242.0,18,55,8,14,4,P,125.0,9,41,10,13,2
1,7.73,T,102.0,0,39,14,7,10,T,88.0,0,37,8,4,12
0,9.98,Z,57.0,8,45,5,8,7,Z,74.0,8,47,9,11,11
1,9.88,T,120.0,3,73,17,12,17,Z,100.0,2,64,11,15,14
1,5.18,Z,101.0,5,18,4,2,7,Z,97.0,3,27,6,5,8
0,4.55,T,91.0,8,30,8,9,2,P,196.0,0,21,7,4,3
0,10.33,P,117.0,11,74,15,22,3,Z,147.0,5,58,5,16,17
0,6.07,T,71.0,0,22,7,6,9,T,83.0,0,16,6,6,3
1,9.22,P,104.0,8,52,13,16,6,Z,97.0,33,72,8,12,13
0,9.98,P,134.0,12,64,16,13,8,Z,67.0,2,66,13,19,12
1,9.28,P,108.0,0,30,11,7,7,P,74.0,6,35,11,12,1
1,9.98,T,81.0,6,71,17,15,11,P,98.0,18,73,19,21,5
0,9.98,T,77.0,0,53,17,8,7,Z,91.0,6,45,5,8,13
1,4.5,Z,47.0,0,14,1,6,5,T,132.0,6,32,8,11,3
1,5.62,P,75.0,1,25,11,9,3,P,73.0,0,25,10,8,1
0,2.7,P,114.0,0,7,4,3,0,P,43.0,0,10,5,5,0
0,6.58,T,145.0,5,47,15,11,5,T,172.0,2,43,9,11,6
1,9.98,T,106.0,3,73,22,13,13,Z,100.0,2,60,17,14,11
1,6.62,P,96.0,0,31,11,14,3,T,70.0,6,47,14,11,6
1,9.98,P,115.0,20,75,15,19,8,Z,91.0,4,52,13,15,9
1,4.6,P,166.0,2,14,6,3,1,Z,116.0,1,17,5,6,4
1,10.27,Z,134.0,9,74,12,9,16,T,140.0,34,126,21,24,16
1,9.98,T,71.0,5,56,16,11,9,P,109.0,1,36,14,6,4
1,9.97,Z,72.0,0,58,13,13,12,P,90.0,3,62,13,20,7
0,7.27,T,127.0,40,95,9,12,10,Z,63.0,4,27,4,3,7
0,8.47,Z,126.0,1,46,9,7,9,T,142.0,5,41,15,6,11
1,2.13,P,75.0,3,9,2,3,0,Z,133.0,0,7,2,4,1
1,9.98,Z,85.0,2,64,11,19,19,Z,175.0,10,76,13,19,15
1,9.98,T,140.0,17,79,17,19,7,T,161.0,57,156,17,29,12
0,9.08,P,177.0,18,97,16,34,9,T,141.0,21,77,13,16,12
1,9.97,Z,71.0,4,52,13,12,11,P,53.0,7,45,22,8,3
1,9.98,T,135.0,13,77,18,21,8,T,128.0,20,93,16,18,10
1,3.45,P,101.0,0,15,5,8,1,T,94.0,0,9,4,4,0
0,9.98,T,45.0,0,35,14,4,8,P,91.0,0,27,18,3,3
1,9.98,P,88.0,6,65,9,16,7,P,109.0,5,47,16,11,2
0,6.07,T,231.0,3,40,10,9,7,Z,79.0,5,29,5,9,4
1,9.98,Z,147.0,19,64,6,11,16,Z,155.0,25,75,7,14,19
0,9.97,P,107.0,4,53,14,14,12,T,95.0,3,80,26,18,11
1,6.18,P,104.0,6,31,7,10,5,Z,119.0,12,41,4,9,7
1,8.7,Z,131.0,2,58,8,20,16,T,80.0,5,59,15,11,5
0,4.47,T,205.0,3,32,9,13,2,T,69.0,9,28,5,7,1
0,1.35,P,74.0,0,4,3,1,0,P,131.0,0,3,1,2,0
0,6.15,Z,133.0,2,31,5,12,5,T,171.0,9,46,8,12,2
1,7.22,P,171.0,7,48,12,18,4,T,114.0,3,64,11,13,9
0,8.22,T,90.0,3,58,14,12,2,Z,102.0,3,64,4,15,15
1,6.03,T,113.0,21,68,12,13,4,P,89.0,15,40,8,10,4
0,9.7,T,166.0,8,85,17,19,8,P,139.0,5,55,14,21,5
1,8.67,P,109.0,3,75,17,20,2,Z,65.0,8,49,11,13,7
0,6.95,T,202.0,16,56,8,12,4,Z,80.0,12,46,6,9,12
1,9.98,T,107.0,30,118,23,13,8,Z,128.0,12,78,16,15,16
